ZIPCODE,GEOID,ALAND,AWATER,INTPTLAT,INTPTLON,STATE,STATE_NAME,STATE_FIPS,source_file,state_zip_key_x,region_type,region_type_id,redfin_tableid_zip,zip_code,state,state_code,parent_metro_region,parent_metro_region_metro_code,state_county_code,redfin_county_name,redfin_table_id_county,redfin_region_type,census_city_long,census_city,state_zip_combined,redfin_table_id_city,redfin_city,Unnamed: 17,Unnamed: 18,state_zip_key_y,data_source,has_census_data,has_redfin_data,has_geometry
79379,79379,190360205.0,0.0,+33.4950334,-102.6534892,TX,Texas,48,25575.0,TX_79379,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
79380,79380,2876645.0,0.0,+33.7391544,-102.3278231,TX,Texas,48,25752.0,TX_79380,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
79381,79381,308598982.0,2323764.0,+33.3129118,-101.7705229,TX,Texas,48,26461.0,TX_79381,zip code,2.0,34418.0,79381,Texas,TX,"Lubbock, TX",31180.0,48305.0,"Lynn County, TX",2792.0,county,"WILSON, TX",WILSON,4830579381.0,20006.0,"Wilson, TX",,,TX_79381,Complete data,True,True,True
79382,79382,132323900.0,580554.0,+33.4689190,-102.0176195,TX,Texas,48,27056.0,TX_79382,zip code,2.0,34419.0,79382,Texas,TX,"Lubbock, TX",31180.0,48303.0,"Lubbock County, TX",2791.0,county,"WOLFFORTH, TX",WOLFFORTH,4830379382.0,20089.0,"Wolfforth, TX",,,TX_79382,Complete data,True,True,True
79383,79383,777085.0,0.0,+33.3243497,-101.9080198,TX,Texas,48,25295.0,TX_79383,zip code,2.0,34420.0,79383,Texas,TX,"Lubbock, TX",31180.0,48305.0,"Lynn County, TX",2792.0,county,"NEW HOME, TX",NEW HOME,4830579383.0,13143.0,"New Home, TX",,,TX_79383,Complete data,True,True,True
79401,79401,6519939.0,0.0,+33.5868231,-101.8518321,TX,Texas,48,26574.0,TX_79401,zip code,2.0,34421.0,79401,Texas,TX,"Lubbock, TX",31180.0,48303.0,"Lubbock County, TX",2791.0,county,"LUBBOCK, TX",LUBBOCK,4830379401.0,11455.0,"Lubbock, TX",,,TX_79401,Complete data,True,True,True
79402,79402,22344.0,0.0,+33.5812382,-101.8420129,TX,Texas,48,26671.0,TX_79402,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
79403,79403,340168107.0,2067562.0,+33.6435343,-101.7581673,TX,Texas,48,26336.0,TX_79403,zip code,2.0,34423.0,79403,Texas,TX,"Lubbock, TX",31180.0,48303.0,"Lubbock County, TX",2791.0,county,"LUBBOCK, TX",LUBBOCK,4830379403.0,11455.0,"Lubbock, TX",,,TX_79403,Complete data,True,True,True
79404,79404,73923769.0,1758722.0,+33.5277019,-101.7937172,TX,Texas,48,26016.0,TX_79404,zip code,2.0,34424.0,79404,Texas,TX,"Lubbock, TX",31180.0,48303.0,"Lubbock County, TX",2791.0,county,"LUBBOCK, TX",LUBBOCK,4830379404.0,11455.0,"Lubbock, TX",,,TX_79404,Complete data,True,True,True
79406,79406,2469768.0,4724.0,+33.5859142,-101.8783932,TX,Texas,48,27040.0,TX_79406,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
79407,79407,196609059.0,459901.0,+33.5614599,-102.0857406,TX,Texas,48,26796.0,TX_79407,zip code,2.0,34427.0,79407,Texas,TX,"Levelland, TX",30220.0,48303.0,"Lubbock County, TX",2791.0,county,"LUBBOCK, TX",LUBBOCK,4830379407.0,11455.0,"Lubbock, TX",,,TX_79407,Complete data,True,True,True
79410,79410,6256585.0,101950.0,+33.5700713,-101.8910106,TX,Texas,48,25109.0,TX_79410,zip code,2.0,34430.0,79410,Texas,TX,"Lubbock, TX",31180.0,48303.0,"Lubbock County, TX",2791.0,county,"LUBBOCK, TX",LUBBOCK,4830379410.0,11455.0,"Lubbock, TX",,,TX_79410,Complete data,True,True,True
