state_code_str,state_abbrev,county_code_str,tract_str,geoid_tract_20_clean,zip_code_clean,redfin_table_id,redfin_tableid_zip,region_type,parent_metro_region,redfin_county_name,redfin_table_id_county,census_city_long,redfin_city,redfin_table_id_city,intptlat,intptlon
13,GA,247,60305,13247060305,30013,12383.0,12383.0,zip code,"Atlanta, GA","Rockdale County, GA",625.0,"CONYERS, GA","Conyers, GA",4983.0,+33.6579388,-083.9777256
13,GA,247,60306,13247060306,30013,12383.0,12383.0,zip code,"Atlanta, GA","Rockdale County, GA",625.0,"CONYERS, GA","Conyers, GA",4983.0,+33.6400053,-083.9572557
13,GA,247,60310,13247060310,30013,12383.0,12383.0,zip code,"Atlanta, GA","Rockdale County, GA",625.0,"CONYERS, GA","Conyers, GA",4983.0,+33.6727648,-084.0324360
13,GA,247,60311,13247060311,30013,12383.0,12383.0,zip code,"Atlanta, GA","Rockdale County, GA",625.0,"CONYERS, GA","Conyers, GA",4983.0,+33.6520811,-084.0263696
13,GA,247,60312,13247060312,30013,12383.0,12383.0,zip code,"Atlanta, GA","Rockdale County, GA",625.0,"CONYERS, GA","Conyers, GA",4983.0,+33.6308243,-084.0108358
13,GA,247,60313,13247060313,30013,12383.0,12383.0,zip code,"Atlanta, GA","Rockdale County, GA",625.0,"CONYERS, GA","Conyers, GA",4983.0,+33.6025531,-083.9905125
13,GA,247,60314,13247060314,30013,12383.0,12383.0,zip code,"Atlanta, GA","Rockdale County, GA",625.0,"CONYERS, GA","Conyers, GA",4983.0,+33.6214455,-083.9854182
13,GA,247,60315,13247060315,30013,12383.0,12383.0,zip code,"Atlanta, GA","Rockdale County, GA",625.0,"CONYERS, GA","Conyers, GA",4983.0,+33.6804758,-083.9798939
13,GA,247,60406,13247060406,30013,12383.0,12383.0,zip code,"Atlanta, GA","Rockdale County, GA",625.0,"CONYERS, GA","Conyers, GA",4983.0,+33.5830613,-084.0262832
13,GA,247,60407,13247060407,30013,12383.0,12383.0,zip code,"Atlanta, GA","Rockdale County, GA",625.0,"CONYERS, GA","Conyers, GA",4983.0,+33.5656211,-084.0202011
13,GA,247,60410,13247060410,30013,12383.0,12383.0,zip code,"Atlanta, GA","Rockdale County, GA",625.0,"CONYERS, GA","Conyers, GA",4983.0,+33.6081451,-084.0168807
13,GA,159,10200,13159010200,30014,,12384.0,zip code,"Atlanta, GA","Newton County, GA",610.0,"COVINGTON, GA","Covington, GA",5173.0,+33.4111660,-083.7217933
13,GA,217,100101,13217100101,30014,12384.0,12384.0,zip code,"Atlanta, GA","Newton County, GA",610.0,"COVINGTON, GA","Covington, GA",5173.0,+33.6646038,-083.8365558
13,GA,217,100102,13217100102,30014,12384.0,12384.0,zip code,"Atlanta, GA","Newton County, GA",610.0,"COVINGTON, GA","Covington, GA",5173.0,+33.6620812,-083.9033558
